,category,source,freq,ticker,cut,fields,sourceticker
1858,fx-forwards,bloomberg,daily,USDJPY12M,10AM,close,USDJPY12M F100 Curncy
1859,fx-forwards,bloomberg,daily,USDJPY2Y,10AM,close,USDJPY2Y F100 Curncy
1860,fx-forwards,bloomberg,daily,USDJPY3Y,10AM,close,USDJPY3Y F100 Curncy
1861,fx-forwards,bloomberg,daily,USDJPY5Y,10AM,close,USDJPY5Y F100 Curncy
1862,fx-forwards,bloomberg,daily,USDNOKON,10AM,close,USDNOKON F100 Curncy
1863,fx-forwards,bloomberg,daily,USDNOK1W,10AM,close,USDNOK1W F100 Curncy
1864,fx-forwards,bloomberg,daily,USDNOK2W,10AM,close,USDNOK2W F100 Curncy
1865,fx-forwards,bloomberg,daily,USDNOK3W,10AM,close,USDNOK3W F100 Curncy
1866,fx-forwards,bloomberg,daily,USDNOK1M,10AM,close,USDNOK1M F100 Curncy
1867,fx-forwards,bloomberg,daily,USDNOK2M,10AM,close,USDNOK2M F100 Curncy
1868,fx-forwards,bloomberg,daily,USDNOK3M,10AM,close,USDNOK3M F100 Curncy
1869,fx-forwards,bloomberg,daily,USDNOK4M,10AM,close,USDNOK4M F100 Curncy
1870,fx-forwards,bloomberg,daily,USDNOK6M,10AM,close,USDNOK6M F100 Curncy
1871,fx-forwards,bloomberg,daily,USDNOK9M,10AM,close,USDNOK9M F100 Curncy
1872,fx-forwards,bloomberg,daily,USDNOK12M,10AM,close,USDNOK12M F100 Curncy
1873,fx-forwards,bloomberg,daily,USDNOK2Y,10AM,close,USDNOK2Y F100 Curncy
1874,fx-forwards,bloomberg,daily,USDNOK3Y,10AM,close,USDNOK3Y F100 Curncy
1875,fx-forwards,bloomberg,daily,USDNOK5Y,10AM,close,USDNOK5Y F100 Curncy
1876,fx-forwards,bloomberg,daily,USDSEKON,10AM,close,USDSEKON F100 Curncy
1877,fx-forwards,bloomberg,daily,USDSEK1W,10AM,close,USDSEK1W F100 Curncy
1878,fx-forwards,bloomberg,daily,USDSEK2W,10AM,close,USDSEK2W F100 Curncy
1879,fx-forwards,bloomberg,daily,USDSEK3W,10AM,close,USDSEK3W F100 Curncy
1880,fx-forwards,bloomberg,daily,USDSEK1M,10AM,close,USDSEK1M F100 Curncy
1881,fx-forwards,bloomberg,daily,USDSEK2M,10AM,close,USDSEK2M F100 Curncy
1882,fx-forwards,bloomberg,daily,USDSEK3M,10AM,close,USDSEK3M F100 Curncy
1883,fx-forwards,bloomberg,daily,USDSEK4M,10AM,close,USDSEK4M F100 Curncy
1884,fx-forwards,bloomberg,daily,USDSEK6M,10AM,close,USDSEK6M F100 Curncy
1885,fx-forwards,bloomberg,daily,USDSEK9M,10AM,close,USDSEK9M F100 Curncy
1886,fx-forwards,bloomberg,daily,USDSEK12M,10AM,close,USDSEK12M F100 Curncy
1887,fx-forwards,bloomberg,daily,USDSEK2Y,10AM,close,USDSEK2Y F100 Curncy
1888,fx-forwards,bloomberg,daily,USDSEK3Y,10AM,close,USDSEK3Y F100 Curncy
1889,fx-forwards,bloomberg,daily,USDSEK5Y,10AM,close,USDSEK5Y F100 Curncy
1890,fx-forwards,bloomberg,daily,EURJPYON,10AM,close,EURJPYON F100 Curncy
1891,fx-forwards,bloomberg,daily,EURJPY1W,10AM,close,EURJPY1W F100 Curncy
1892,fx-forwards,bloomberg,daily,EURJPY2W,10AM,close,EURJPY2W F100 Curncy
1893,fx-forwards,bloomberg,daily,EURJPY3W,10AM,close,EURJPY3W F100 Curncy
1894,fx-forwards,bloomberg,daily,EURJPY1M,10AM,close,EURJPY1M F100 Curncy
1895,fx-forwards,bloomberg,daily,EURJPY2M,10AM,close,EURJPY2M F100 Curncy
1896,fx-forwards,bloomberg,daily,EURJPY3M,10AM,close,EURJPY3M F100 Curncy
1897,fx-forwards,bloomberg,daily,EURJPY4M,10AM,close,EURJPY4M F100 Curncy
1898,fx-forwards,bloomberg,daily,EURJPY6M,10AM,close,EURJPY6M F100 Curncy
1899,fx-forwards,bloomberg,daily,EURJPY9M,10AM,close,EURJPY9M F100 Curncy
1900,fx-forwards,bloomberg,daily,EURJPY12M,10AM,close,EURJPY12M F100 Curncy
1901,fx-forwards,bloomberg,daily,EURJPY2Y,10AM,close,EURJPY2Y F100 Curncy
1902,fx-forwards,bloomberg,daily,EURJPY3Y,10AM,close,EURJPY3Y F100 Curncy
1903,fx-forwards,bloomberg,daily,EURJPY5Y,10AM,close,EURJPY5Y F100 Curncy
1904,fx-forwards,bloomberg,daily,AUDJPYON,10AM,close,AUDJPYON F100 Curncy
1905,fx-forwards,bloomberg,daily,AUDJPY1W,10AM,close,AUDJPY1W F100 Curncy
1906,fx-forwards,bloomberg,daily,AUDJPY2W,10AM,close,AUDJPY2W F100 Curncy
1907,fx-forwards,bloomberg,daily,AUDJPY3W,10AM,close,AUDJPY3W F100 Curncy
1908,fx-forwards,bloomberg,daily,AUDJPY1M,10AM,close,AUDJPY1M F100 Curncy
1909,fx-forwards,bloomberg,daily,AUDJPY2M,10AM,close,AUDJPY2M F100 Curncy
1910,fx-forwards,bloomberg,daily,AUDJPY3M,10AM,close,AUDJPY3M F100 Curncy
1911,fx-forwards,bloomberg,daily,AUDJPY4M,10AM,close,AUDJPY4M F100 Curncy
1912,fx-forwards,bloomberg,daily,AUDJPY6M,10AM,close,AUDJPY6M F100 Curncy
1913,fx-forwards,bloomberg,daily,AUDJPY9M,10AM,close,AUDJPY9M F100 Curncy
1914,fx-forwards,bloomberg,daily,AUDJPY12M,10AM,close,AUDJPY12M F100 Curncy
1915,fx-forwards,bloomberg,daily,AUDJPY2Y,10AM,close,AUDJPY2Y F100 Curncy
1916,fx-forwards,bloomberg,daily,AUDJPY3Y,10AM,close,AUDJPY3Y F100 Curncy
1917,fx-forwards,bloomberg,daily,AUDJPY5Y,10AM,close,AUDJPY5Y F100 Curncy
1918,fx-forwards,bloomberg,daily,NZDJPYON,10AM,close,NZDJPYON F100 Curncy
1919,fx-forwards,bloomberg,daily,NZDJPY1W,10AM,close,NZDJPY1W F100 Curncy
1920,fx-forwards,bloomberg,daily,NZDJPY2W,10AM,close,NZDJPY2W F100 Curncy
1921,fx-forwards,bloomberg,daily,NZDJPY3W,10AM,close,NZDJPY3W F100 Curncy
1922,fx-forwards,bloomberg,daily,NZDJPY1M,10AM,close,NZDJPY1M F100 Curncy
1923,fx-forwards,bloomberg,daily,NZDJPY2M,10AM,close,NZDJPY2M F100 Curncy
1924,fx-forwards,bloomberg,daily,NZDJPY3M,10AM,close,NZDJPY3M F100 Curncy
1925,fx-forwards,bloomberg,daily,NZDJPY4M,10AM,close,NZDJPY4M F100 Curncy
1926,fx-forwards,bloomberg,daily,NZDJPY6M,10AM,close,NZDJPY6M F100 Curncy
1927,fx-forwards,bloomberg,daily,NZDJPY9M,10AM,close,NZDJPY9M F100 Curncy
1928,fx-forwards,bloomberg,daily,NZDJPY12M,10AM,close,NZDJPY12M F100 Curncy
1929,fx-forwards,bloomberg,daily,NZDJPY2Y,10AM,close,NZDJPY2Y F100 Curncy
1930,fx-forwards,bloomberg,daily,NZDJPY3Y,10AM,close,NZDJPY3Y F100 Curncy
1931,fx-forwards,bloomberg,daily,NZDJPY5Y,10AM,close,NZDJPY5Y F100 Curncy
1932,fx-forwards,bloomberg,daily,EURGBPON,10AM,close,EURGBPON F100 Curncy
1933,fx-forwards,bloomberg,daily,EURGBP1W,10AM,close,EURGBP1W F100 Curncy
1934,fx-forwards,bloomberg,daily,EURGBP2W,10AM,close,EURGBP2W F100 Curncy
1935,fx-forwards,bloomberg,daily,EURGBP3W,10AM,close,EURGBP3W F100 Curncy
1936,fx-forwards,bloomberg,daily,EURGBP1M,10AM,close,EURGBP1M F100 Curncy
1937,fx-forwards,bloomberg,daily,EURGBP2M,10AM,close,EURGBP2M F100 Curncy
1938,fx-forwards,bloomberg,daily,EURGBP3M,10AM,close,EURGBP3M F100 Curncy
1939,fx-forwards,bloomberg,daily,EURGBP4M,10AM,close,EURGBP4M F100 Curncy
1940,fx-forwards,bloomberg,daily,EURGBP6M,10AM,close,EURGBP6M F100 Curncy
1941,fx-forwards,bloomberg,daily,EURGBP9M,10AM,close,EURGBP9M F100 Curncy
1942,fx-forwards,bloomberg,daily,EURGBP12M,10AM,close,EURGBP12M F100 Curncy
1943,fx-forwards,bloomberg,daily,EURGBP2Y,10AM,close,EURGBP2Y F100 Curncy
1944,fx-forwards,bloomberg,daily,EURGBP3Y,10AM,close,EURGBP3Y F100 Curncy
1945,fx-forwards,bloomberg,daily,EURGBP5Y,10AM,close,EURGBP5Y F100 Curncy
1946,fx-forwards,bloomberg,daily,EURCHFON,10AM,close,EURCHFON F100 Curncy
1947,fx-forwards,bloomberg,daily,EURCHF1W,10AM,close,EURCHF1W F100 Curncy
1948,fx-forwards,bloomberg,daily,EURCHF2W,10AM,close,EURCHF2W F100 Curncy
1949,fx-forwards,bloomberg,daily,EURCHF3W,10AM,close,EURCHF3W F100 Curncy
1950,fx-forwards,bloomberg,daily,EURCHF1M,10AM,close,EURCHF1M F100 Curncy
1951,fx-forwards,bloomberg,daily,EURCHF2M,10AM,close,EURCHF2M F100 Curncy
1952,fx-forwards,bloomberg,daily,EURCHF3M,10AM,close,EURCHF3M F100 Curncy
1953,fx-forwards,bloomberg,daily,EURCHF4M,10AM,close,EURCHF4M F100 Curncy
1954,fx-forwards,bloomberg,daily,EURCHF6M,10AM,close,EURCHF6M F100 Curncy
1955,fx-forwards,bloomberg,daily,EURCHF9M,10AM,close,EURCHF9M F100 Curncy
1956,fx-forwards,bloomberg,daily,EURCHF12M,10AM,close,EURCHF12M F100 Curncy
1957,fx-forwards,bloomberg,daily,EURCHF2Y,10AM,close,EURCHF2Y F100 Curncy
1958,fx-forwards,bloomberg,daily,EURCHF3Y,10AM,close,EURCHF3Y F100 Curncy
1959,fx-forwards,bloomberg,daily,EURCHF5Y,10AM,close,EURCHF5Y F100 Curncy
1960,fx-forwards,bloomberg,daily,USDTRYON,10AM,close,USDTRYON F100 Curncy
1961,fx-forwards,bloomberg,daily,USDTRY1W,10AM,close,USDTRY1W F100 Curncy
1962,fx-forwards,bloomberg,daily,USDTRY2W,10AM,close,USDTRY2W F100 Curncy
1963,fx-forwards,bloomberg,daily,USDTRY3W,10AM,close,USDTRY3W F100 Curncy
1964,fx-forwards,bloomberg,daily,USDTRY1M,10AM,close,USDTRY1M F100 Curncy
1965,fx-forwards,bloomberg,daily,USDTRY2M,10AM,close,USDTRY2M F100 Curncy
1966,fx-forwards,bloomberg,daily,USDTRY3M,10AM,close,USDTRY3M F100 Curncy
1967,fx-forwards,bloomberg,daily,USDTRY4M,10AM,close,USDTRY4M F100 Curncy
1968,fx-forwards,bloomberg,daily,USDTRY6M,10AM,close,USDTRY6M F100 Curncy
1969,fx-forwards,bloomberg,daily,USDTRY9M,10AM,close,USDTRY9M F100 Curncy
1970,fx-forwards,bloomberg,daily,USDTRY12M,10AM,close,USDTRY12M F100 Curncy
1971,fx-forwards,bloomberg,daily,USDTRY2Y,10AM,close,USDTRY2Y F100 Curncy
1972,fx-forwards,bloomberg,daily,USDTRY3Y,10AM,close,USDTRY3Y F100 Curncy
1973,fx-forwards,bloomberg,daily,USDTRY5Y,10AM,close,USDTRY5Y F100 Curncy
1974,fx-forwards,bloomberg,daily,USDZARON,10AM,close,USDZARON F100 Curncy
1975,fx-forwards,bloomberg,daily,USDZAR1W,10AM,close,USDZAR1W F100 Curncy
1976,fx-forwards,bloomberg,daily,USDZAR2W,10AM,close,USDZAR2W F100 Curncy
1977,fx-forwards,bloomberg,daily,USDZAR3W,10AM,close,USDZAR3W F100 Curncy
1978,fx-forwards,bloomberg,daily,USDZAR1M,10AM,close,USDZAR1M F100 Curncy
1979,fx-forwards,bloomberg,daily,USDZAR2M,10AM,close,USDZAR2M F100 Curncy
1980,fx-forwards,bloomberg,daily,USDZAR3M,10AM,close,USDZAR3M F100 Curncy
1981,fx-forwards,bloomberg,daily,USDZAR4M,10AM,close,USDZAR4M F100 Curncy
1982,fx-forwards,bloomberg,daily,USDZAR6M,10AM,close,USDZAR6M F100 Curncy
1983,fx-forwards,bloomberg,daily,USDZAR9M,10AM,close,USDZAR9M F100 Curncy
1984,fx-forwards,bloomberg,daily,USDZAR12M,10AM,close,USDZAR12M F100 Curncy
1985,fx-forwards,bloomberg,daily,USDZAR2Y,10AM,close,USDZAR2Y F100 Curncy
1986,fx-forwards,bloomberg,daily,USDZAR3Y,10AM,close,USDZAR3Y F100 Curncy
1987,fx-forwards,bloomberg,daily,USDZAR5Y,10AM,close,USDZAR5Y F100 Curncy
1988,fx-forwards,bloomberg,daily,USDMXNON,10AM,close,USDMXNON F100 Curncy
1989,fx-forwards,bloomberg,daily,USDMXN1W,10AM,close,USDMXN1W F100 Curncy
1990,fx-forwards,bloomberg,daily,USDMXN2W,10AM,close,USDMXN2W F100 Curncy
1991,fx-forwards,bloomberg,daily,USDMXN3W,10AM,close,USDMXN3W F100 Curncy
1992,fx-forwards,bloomberg,daily,USDMXN1M,10AM,close,USDMXN1M F100 Curncy
1993,fx-forwards,bloomberg,daily,USDMXN2M,10AM,close,USDMXN2M F100 Curncy
1994,fx-forwards,bloomberg,daily,USDMXN3M,10AM,close,USDMXN3M F100 Curncy
1995,fx-forwards,bloomberg,daily,USDMXN4M,10AM,close,USDMXN4M F100 Curncy
1996,fx-forwards,bloomberg,daily,USDMXN6M,10AM,close,USDMXN6M F100 Curncy
1997,fx-forwards,bloomberg,daily,USDMXN9M,10AM,close,USDMXN9M F100 Curncy
1998,fx-forwards,bloomberg,daily,USDMXN12M,10AM,close,USDMXN12M F100 Curncy
1999,fx-forwards,bloomberg,daily,USDMXN2Y,10AM,close,USDMXN2Y F100 Curncy
2000,fx-forwards,bloomberg,daily,USDMXN3Y,10AM,close,USDMXN3Y F100 Curncy
2001,fx-forwards,bloomberg,daily,USDMXN5Y,10AM,close,USDMXN5Y F100 Curncy
2002,fx-forwards,bloomberg,daily,EURPLNON,10AM,close,EURPLNON F100 Curncy
2003,fx-forwards,bloomberg,daily,EURPLN1W,10AM,close,EURPLN1W F100 Curncy
2004,fx-forwards,bloomberg,daily,EURPLN2W,10AM,close,EURPLN2W F100 Curncy
2005,fx-forwards,bloomberg,daily,EURPLN3W,10AM,close,EURPLN3W F100 Curncy
2006,fx-forwards,bloomberg,daily,EURPLN1M,10AM,close,EURPLN1M F100 Curncy
2007,fx-forwards,bloomberg,daily,EURPLN2M,10AM,close,EURPLN2M F100 Curncy
2008,fx-forwards,bloomberg,daily,EURPLN3M,10AM,close,EURPLN3M F100 Curncy
2009,fx-forwards,bloomberg,daily,EURPLN4M,10AM,close,EURPLN4M F100 Curncy
2010,fx-forwards,bloomberg,daily,EURPLN6M,10AM,close,EURPLN6M F100 Curncy
2011,fx-forwards,bloomberg,daily,EURPLN9M,10AM,close,EURPLN9M F100 Curncy
2012,fx-forwards,bloomberg,daily,EURPLN12M,10AM,close,EURPLN12M F100 Curncy
2013,fx-forwards,bloomberg,daily,EURPLN2Y,10AM,close,EURPLN2Y F100 Curncy
2014,fx-forwards,bloomberg,daily,EURPLN3Y,10AM,close,EURPLN3Y F100 Curncy
2015,fx-forwards,bloomberg,daily,EURPLN5Y,10AM,close,EURPLN5Y F100 Curncy
2016,fx-forwards,bloomberg,daily,EURHUFON,10AM,close,EURHUFON F100 Curncy
2017,fx-forwards,bloomberg,daily,EURHUF1W,10AM,close,EURHUF1W F100 Curncy
2018,fx-forwards,bloomberg,daily,EURHUF2W,10AM,close,EURHUF2W F100 Curncy
2019,fx-forwards,bloomberg,daily,EURHUF3W,10AM,close,EURHUF3W F100 Curncy
2020,fx-forwards,bloomberg,daily,EURHUF1M,10AM,close,EURHUF1M F100 Curncy
2021,fx-forwards,bloomberg,daily,EURHUF2M,10AM,close,EURHUF2M F100 Curncy
2022,fx-forwards,bloomberg,daily,EURHUF3M,10AM,close,EURHUF3M F100 Curncy
2023,fx-forwards,bloomberg,daily,EURHUF4M,10AM,close,EURHUF4M F100 Curncy
2024,fx-forwards,bloomberg,daily,EURHUF6M,10AM,close,EURHUF6M F100 Curncy
2025,fx-forwards,bloomberg,daily,EURHUF9M,10AM,close,EURHUF9M F100 Curncy
2026,fx-forwards,bloomberg,daily,EURHUF12M,10AM,close,EURHUF12M F100 Curncy
2027,fx-forwards,bloomberg,daily,EURHUF2Y,10AM,close,EURHUF2Y F100 Curncy
2028,fx-forwards,bloomberg,daily,EURHUF3Y,10AM,close,EURHUF3Y F100 Curncy
2029,fx-forwards,bloomberg,daily,EURHUF5Y,10AM,close,EURHUF5Y F100 Curncy
2030,fx-forwards,bloomberg,daily,USDPLNON,10AM,close,USDPLNON F100 Curncy
2031,fx-forwards,bloomberg,daily,USDPLN1W,10AM,close,USDPLN1W F100 Curncy
2032,fx-forwards,bloomberg,daily,USDPLN2W,10AM,close,USDPLN2W F100 Curncy
2033,fx-forwards,bloomberg,daily,USDPLN3W,10AM,close,USDPLN3W F100 Curncy
2034,fx-forwards,bloomberg,daily,USDPLN1M,10AM,close,USDPLN1M F100 Curncy
2035,fx-forwards,bloomberg,daily,USDPLN2M,10AM,close,USDPLN2M F100 Curncy
2036,fx-forwards,bloomberg,daily,USDPLN3M,10AM,close,USDPLN3M F100 Curncy
2037,fx-forwards,bloomberg,daily,USDPLN4M,10AM,close,USDPLN4M F100 Curncy
2038,fx-forwards,bloomberg,daily,USDPLN6M,10AM,close,USDPLN6M F100 Curncy
2039,fx-forwards,bloomberg,daily,USDPLN9M,10AM,close,USDPLN9M F100 Curncy
2040,fx-forwards,bloomberg,daily,USDPLN12M,10AM,close,USDPLN12M F100 Curncy
2041,fx-forwards,bloomberg,daily,USDPLN2Y,10AM,close,USDPLN2Y F100 Curncy
2042,fx-forwards,bloomberg,daily,USDPLN3Y,10AM,close,USDPLN3Y F100 Curncy
2043,fx-forwards,bloomberg,daily,USDPLN5Y,10AM,close,USDPLN5Y F100 Curncy
2044,fx-forwards,bloomberg,daily,USDHUFON,10AM,close,USDHUFON F100 Curncy
2045,fx-forwards,bloomberg,daily,USDHUF1W,10AM,close,USDHUF1W F100 Curncy
2046,fx-forwards,bloomberg,daily,USDHUF2W,10AM,close,USDHUF2W F100 Curncy
2047,fx-forwards,bloomberg,daily,USDHUF3W,10AM,close,USDHUF3W F100 Curncy
2048,fx-forwards,bloomberg,daily,USDHUF1M,10AM,close,USDHUF1M F100 Curncy
2049,fx-forwards,bloomberg,daily,USDHUF2M,10AM,close,USDHUF2M F100 Curncy
2050,fx-forwards,bloomberg,daily,USDHUF3M,10AM,close,USDHUF3M F100 Curncy
2051,fx-forwards,bloomberg,daily,USDHUF4M,10AM,close,USDHUF4M F100 Curncy
2052,fx-forwards,bloomberg,daily,USDHUF6M,10AM,close,USDHUF6M F100 Curncy
2053,fx-forwards,bloomberg,daily,USDHUF9M,10AM,close,USDHUF9M F100 Curncy
2054,fx-forwards,bloomberg,daily,USDHUF12M,10AM,close,USDHUF12M F100 Curncy
2055,fx-forwards,bloomberg,daily,USDHUF2Y,10AM,close,USDHUF2Y F100 Curncy
2056,fx-forwards,bloomberg,daily,USDHUF3Y,10AM,close,USDHUF3Y F100 Curncy
2057,fx-forwards,bloomberg,daily,USDHUF5Y,10AM,close,USDHUF5Y F100 Curncy
2058,fx-forwards,bloomberg,daily,USDBRLON,10AM,close,USDBRLON F100 Curncy
2059,fx-forwards,bloomberg,daily,USDBRL1W,10AM,close,USDBRL1W F100 Curncy
2060,fx-forwards,bloomberg,daily,USDBRL2W,10AM,close,USDBRL2W F100 Curncy
2061,fx-forwards,bloomberg,daily,USDBRL3W,10AM,close,USDBRL3W F100 Curncy
2062,fx-forwards,bloomberg,daily,USDBRL1M,10AM,close,USDBRL1M F100 Curncy
2063,fx-forwards,bloomberg,daily,USDBRL2M,10AM,close,USDBRL2M F100 Curncy
2064,fx-forwards,bloomberg,daily,USDBRL3M,10AM,close,USDBRL3M F100 Curncy
2065,fx-forwards,bloomberg,daily,USDBRL4M,10AM,close,USDBRL4M F100 Curncy
2066,fx-forwards,bloomberg,daily,USDBRL6M,10AM,close,USDBRL6M F100 Curncy
2067,fx-forwards,bloomberg,daily,USDBRL9M,10AM,close,USDBRL9M F100 Curncy
2068,fx-forwards,bloomberg,daily,USDBRL12M,10AM,close,USDBRL12M F100 Curncy
2069,fx-forwards,bloomberg,daily,USDBRL2Y,10AM,close,USDBRL2Y F100 Curncy
2070,fx-forwards,bloomberg,daily,USDBRL3Y,10AM,close,USDBRL3Y F100 Curncy
2071,fx-forwards,bloomberg,daily,USDBRL5Y,10AM,close,USDBRL5Y F100 Curncy
2072,fx-forwards,bloomberg,daily,USDRUBON,10AM,close,USDRUBON F100 Curncy
2073,fx-forwards,bloomberg,daily,USDRUB1W,10AM,close,USDRUB1W F100 Curncy
2074,fx-forwards,bloomberg,daily,USDRUB2W,10AM,close,USDRUB2W F100 Curncy
2075,fx-forwards,bloomberg,daily,USDRUB3W,10AM,close,USDRUB3W F100 Curncy
2076,fx-forwards,bloomberg,daily,USDRUB1M,10AM,close,USDRUB1M F100 Curncy
2077,fx-forwards,bloomberg,daily,USDRUB2M,10AM,close,USDRUB2M F100 Curncy
2078,fx-forwards,bloomberg,daily,USDRUB3M,10AM,close,USDRUB3M F100 Curncy
2079,fx-forwards,bloomberg,daily,USDRUB4M,10AM,close,USDRUB4M F100 Curncy
2080,fx-forwards,bloomberg,daily,USDRUB6M,10AM,close,USDRUB6M F100 Curncy
2081,fx-forwards,bloomberg,daily,USDRUB9M,10AM,close,USDRUB9M F100 Curncy
2082,fx-forwards,bloomberg,daily,USDRUB12M,10AM,close,USDRUB12M F100 Curncy
2083,fx-forwards,bloomberg,daily,USDRUB2Y,10AM,close,USDRUB2Y F100 Curncy
2084,fx-forwards,bloomberg,daily,USDRUB3Y,10AM,close,USDRUB3Y F100 Curncy
2085,fx-forwards,bloomberg,daily,USDRUB5Y,10AM,close,USDRUB5Y F100 Curncy
2086,fx-forwards,bloomberg,daily,USDKRWON,10AM,close,USDKRWON F100 Curncy
2087,fx-forwards,bloomberg,daily,USDKRW1W,10AM,close,USDKRW1W F100 Curncy
2088,fx-forwards,bloomberg,daily,USDKRW2W,10AM,close,USDKRW2W F100 Curncy
2089,fx-forwards,bloomberg,daily,USDKRW3W,10AM,close,USDKRW3W F100 Curncy
2090,fx-forwards,bloomberg,daily,USDKRW1M,10AM,close,USDKRW1M F100 Curncy
2091,fx-forwards,bloomberg,daily,USDKRW2M,10AM,close,USDKRW2M F100 Curncy
2092,fx-forwards,bloomberg,daily,USDKRW3M,10AM,close,USDKRW3M F100 Curncy
2093,fx-forwards,bloomberg,daily,USDKRW4M,10AM,close,USDKRW4M F100 Curncy
2094,fx-forwards,bloomberg,daily,USDKRW6M,10AM,close,USDKRW6M F100 Curncy
2095,fx-forwards,bloomberg,daily,USDKRW9M,10AM,close,USDKRW9M F100 Curncy
2096,fx-forwards,bloomberg,daily,USDKRW12M,10AM,close,USDKRW12M F100 Curncy
2097,fx-forwards,bloomberg,daily,USDKRW2Y,10AM,close,USDKRW2Y F100 Curncy
2098,fx-forwards,bloomberg,daily,USDKRW3Y,10AM,close,USDKRW3Y F100 Curncy
2099,fx-forwards,bloomberg,daily,USDKRW5Y,10AM,close,USDKRW5Y F100 Curncy
2100,fx-forwards,bloomberg,daily,USDCNYON,10AM,close,USDCNYON F100 Curncy
2101,fx-forwards,bloomberg,daily,USDCNY1W,10AM,close,USDCNY1W F100 Curncy
2102,fx-forwards,bloomberg,daily,USDCNY2W,10AM,close,USDCNY2W F100 Curncy
2103,fx-forwards,bloomberg,daily,USDCNY3W,10AM,close,USDCNY3W F100 Curncy
2104,fx-forwards,bloomberg,daily,USDCNY1M,10AM,close,USDCNY1M F100 Curncy
2105,fx-forwards,bloomberg,daily,USDCNY2M,10AM,close,USDCNY2M F100 Curncy
2106,fx-forwards,bloomberg,daily,USDCNY3M,10AM,close,USDCNY3M F100 Curncy
2107,fx-forwards,bloomberg,daily,USDCNY4M,10AM,close,USDCNY4M F100 Curncy
2108,fx-forwards,bloomberg,daily,USDCNY6M,10AM,close,USDCNY6M F100 Curncy
2109,fx-forwards,bloomberg,daily,USDCNY9M,10AM,close,USDCNY9M F100 Curncy
2110,fx-forwards,bloomberg,daily,USDCNY12M,10AM,close,USDCNY12M F100 Curncy
2111,fx-forwards,bloomberg,daily,USDCNY2Y,10AM,close,USDCNY2Y F100 Curncy
2112,fx-forwards,bloomberg,daily,USDCNY3Y,10AM,close,USDCNY3Y F100 Curncy
2113,fx-forwards,bloomberg,daily,USDCNY5Y,10AM,close,USDCNY5Y F100 Curncy
2114,fx-forwards,bloomberg,daily,USDCNHON,10AM,close,USDCNHON F100 Curncy
2115,fx-forwards,bloomberg,daily,USDCNH1W,10AM,close,USDCNH1W F100 Curncy
2116,fx-forwards,bloomberg,daily,USDCNH2W,10AM,close,USDCNH2W F100 Curncy
2117,fx-forwards,bloomberg,daily,USDCNH3W,10AM,close,USDCNH3W F100 Curncy
2118,fx-forwards,bloomberg,daily,USDCNH1M,10AM,close,USDCNH1M F100 Curncy
2119,fx-forwards,bloomberg,daily,USDCNH2M,10AM,close,USDCNH2M F100 Curncy
2120,fx-forwards,bloomberg,daily,USDCNH3M,10AM,close,USDCNH3M F100 Curncy
2121,fx-forwards,bloomberg,daily,USDCNH4M,10AM,close,USDCNH4M F100 Curncy
2122,fx-forwards,bloomberg,daily,USDCNH6M,10AM,close,USDCNH6M F100 Curncy
2123,fx-forwards,bloomberg,daily,USDCNH9M,10AM,close,USDCNH9M F100 Curncy
2124,fx-forwards,bloomberg,daily,USDCNH12M,10AM,close,USDCNH12M F100 Curncy
2125,fx-forwards,bloomberg,daily,USDCNH2Y,10AM,close,USDCNH2Y F100 Curncy
2126,fx-forwards,bloomberg,daily,USDCNH3Y,10AM,close,USDCNH3Y F100 Curncy
2127,fx-forwards,bloomberg,daily,USDCNH5Y,10AM,close,USDCNH5Y F100 Curncy
2128,fx-forwards,bloomberg,daily,XAUUSDON,10AM,close,XAUUSDON F100 Curncy
2129,fx-forwards,bloomberg,daily,XAUUSD1W,10AM,close,XAUUSD1W F100 Curncy
2130,fx-forwards,bloomberg,daily,XAUUSD2W,10AM,close,XAUUSD2W F100 Curncy
2131,fx-forwards,bloomberg,daily,XAUUSD3W,10AM,close,XAUUSD3W F100 Curncy
2132,fx-forwards,bloomberg,daily,XAUUSD1M,10AM,close,XAUUSD1M F100 Curncy
2133,fx-forwards,bloomberg,daily,XAUUSD2M,10AM,close,XAUUSD2M F100 Curncy
2134,fx-forwards,bloomberg,daily,XAUUSD3M,10AM,close,XAUUSD3M F100 Curncy
2135,fx-forwards,bloomberg,daily,XAUUSD4M,10AM,close,XAUUSD4M F100 Curncy
2136,fx-forwards,bloomberg,daily,XAUUSD6M,10AM,close,XAUUSD6M F100 Curncy
2137,fx-forwards,bloomberg,daily,XAUUSD9M,10AM,close,XAUUSD9M F100 Curncy
2138,fx-forwards,bloomberg,daily,XAUUSD12M,10AM,close,XAUUSD12M F100 Curncy
2139,fx-forwards,bloomberg,daily,XAUUSD2Y,10AM,close,XAUUSD2Y F100 Curncy
2140,fx-forwards,bloomberg,daily,XAUUSD3Y,10AM,close,XAUUSD3Y F100 Curncy
2141,fx-forwards,bloomberg,daily,XAUUSD5Y,10AM,close,XAUUSD5Y F100 Curncy
2142,fx-forwards,bloomberg,daily,XAGUSDON,10AM,close,XAGUSDON F100 Curncy
2143,fx-forwards,bloomberg,daily,XAGUSD1W,10AM,close,XAGUSD1W F100 Curncy
2144,fx-forwards,bloomberg,daily,XAGUSD2W,10AM,close,XAGUSD2W F100 Curncy
